id,key,value,type 
4278330892,name,Gallaghers Steakhouse,regular
4278330892,phone,+12125865000,regular
4278350891,name,Cookie do,regular
4278350891,shop,confectionery,regular
4278367194,housenumber,348,addr
4278367194,postcode,10001,addr
4278367194,street,7th Avenue,addr
4278367194,amenity,restaurant,regular
4278367194,cuisine,vegan;vegetarian,regular
4278367194,name,VLife NYC,regular
4278367194,opening_hours,Mo-Fr 09:00-22:00; Sa-Su 11:00-21:00,regular
4278367194,phone,+1 212-760-1900,regular
4278367194,website,http://www.vlifenyc.com,regular
4278389489,housenumber,259,addr
4278389489,postcode,10011,addr
4278389489,amenity,restaurant,regular
4278389489,cuisine,vegan;vegetarian,regular
4278389489,name,Blossom Dujour,regular
4278389489,opening_hours,Sa 09:00-22:30; Su 09:00-22:00; Mo-Th 07:30-22:00; Fr 07:30-22:30,regular
4278389489,phone,+1 212-229-2595,regular
4278389489,website,http://www.blossomdujour.com,regular
4278861998,amenity,restaurant,regular
4278861998,name,Gotham west market,regular
4278875492,name,Besfren,regular
4278875492,shop,confectionery,regular
4278878596,name,Francois payard bakery,regular
4278878596,shop,bakery,regular
4281354990,housenumber,135,addr
4281354990,postcode,10020,addr
4281354990,street,West 50th Street,addr
4281354990,name,Men's Wearhouse,regular
4281354990,phone,212-757-2676,regular
4281354990,shop,shoes,regular
4281354990,website,http://www.menswearhouse.com/,regular
4283625389,name,Henri Bendel,regular
4283625389,zh,亨利邦杜,name
4283625389,shop,clothes,regular
4283635689,housenumber,668,addr
4283635689,postcode,10103,addr
4283635689,street,5th Avenue,addr
4283635689,name,Hollister,regular
4283635689,shop,clothes,regular
4284531651,amenity,pub,regular
4284531651,name,Whitehorse Tavern,regular
4285055690,crossing,traffic_signals,regular
4285055690,direction,forward,regular
4285055690,highway,crossing,regular
4285055690,kerb,lowered,regular
4285055690,side,right,regular
4285055691,crossing,traffic_signals,regular
4285055691,direction,forward,regular
4285055691,highway,crossing,regular
4285055691,kerb,lowered,regular
4285055691,side,right,regular
4288405518,amenity,pub,regular
4288405518,name,Tavern29,regular
4288405518,outdoor_seating,yes,regular
4288405518,website,http://tavern29.com/,regular
4288677093,highway,traffic_signals,regular
4290979738,amenity,fast_food,regular
4290979738,cuisine,kebab,regular
4290979738,name,The Gyro Shop,regular
4290979738,outdoor_seating,no,regular
4290979738,takeaway,yes,regular
4290981311,crossing,traffic_signals,regular
4290981311,highway,crossing,regular
4290991591,crossing,traffic_signals,regular
4290991591,highway,crossing,regular
4291174789,barrier,gate,regular
4291285989,postcode,10022,addr
4291285989,street,East 51st Street,addr
4291285989,amenity,fast_food,regular
4291285989,cuisine,greek,regular
4291285989,name,Uncle Gussy's,regular
4291285989,opening_hours,Mo-Fr 10:00-16:00,regular
4291285989,phone,+19296001111,regular
4291285989,website,http://unclegussys.com,regular
4293765088,city,New York,addr
4293765088,housenumber,219,addr
4293765088,postcode,10010,addr
4293765088,state,NY,addr
4293765088,street,East 23rd Street,addr
4293765088,amenity,restaurant,regular
4293765088,cuisine,chinese,regular
4293765088,name,Auntie Guan's Kitchen,regular
4293765088,takeaway,yes,regular
4295007091,housenumber,650,addr
4295007091,street,6th Avenue,addr
4295007091,opening_hours,Mo-Sa 10:00-17:00,regular
4295007091,shop,books,regular
4298955793,highway,stop,regular
4298961520,crossing,traffic_signals,regular
4298961520,highway,crossing,regular
4298961521,crossing,uncontrolled,regular
4298961521,highway,crossing,regular
4298961522,crossing,traffic_signals,regular
4298961522,highway,crossing,regular
4298961523,highway,stop,regular
4299951695,housenumber,159,addr
4299951695,postcode,10001,addr
4299951695,street,West 33rd Street,addr
4299951695,amenity,fast_food,regular
4299951695,name,Sbarro,regular
4300001392,housenumber,1606,addr
4300001392,postcode,10019,addr
4300001392,street,Broadway,addr
4300001392,amenity,fast_food,regular
4300001392,name,Sbarro,regular
4300001393,housenumber,600,addr
4300001393,postcode,10016,addr
4300001393,amenity,fast_food,regular
4300001393,name,Shake Shack,regular
4300001394,amenity,fast_food,regular
4300001394,name,Shake Shack,regular
4300059790,postcode,10019,addr
4300059790,amenity,fast_food,regular
4300059790,name,Sbarro,regular
4300138589,city,New York,addr
4300138589,housenumber,1164,addr
4300138589,postcode,10001,addr
4300138589,state,NY,addr
4300138589,street,Broadway,addr
4300138589,amenity,restaurant,regular
4300138589,cuisine,salads,regular
4300138589,delivery,no,regular
4300138589,name,Sweetgreen,regular
4300138589,opening_hours,Mo-Su 10:30-22:30,regular
4300138589,phone,+1 646 449 8884,regular
4300138589,smoking,no,regular
4300138589,takeaway,yes,regular
4300438090,postcode,10009,addr
4300438090,amenity,cafe,regular
4300438090,name,Tompkins Square Bagels,regular
4300475590,housenumber,75,addr
4300475590,postcode,10011,addr
4300475590,street,9th Avenue,addr
4300475590,amenity,fast_food,regular
4300475590,name,Los Tacos No. 1,regular
4300475590,zh,洛杉矶第一玉米卷餐厅,name
4300546590,housenumber,500,addr
4300546590,postcode,10011,addr
4300546590,street,6th Avenue,addr
4300546590,amenity,cafe,regular
4300546590,name,Murray's Bagles,regular
4300546789,postcode,10003,addr
4300546789,amenity,restaurant,regular
4300546789,name,Taqueria Diana,regular
4300546989,housenumber,162,addr
4300546989,postcode,10003,addr
4300546989,street,2nd Avenue,addr
4300546989,name,Urban Outfitters,regular
4300546989,opening_hours,Mo-We 11:00-21:00; Th-Sa 11:00-22:00; Su 11:00-20:00,regular
4300546989,shop,clothes,regular
4302903239,highway,crossing,regular
4303241989,amenity,restaurant,regular
4303241989,name,Piora,regular
4303241989,opening_hours,Mo-Su 17:30-22:30,regular
4303241989,phone,2129603801,regular
4305027495,name,NBA Store,regular
4305027495,shop,sports,regular
4305053637,amenity,bar,regular
4305053637,name,Arts and Crafts Beer Parlor,regular
4305053637,opening_hours,Mo-Th 15:00-00:00; Fr-Sa 14:00-01:00; Su 14:00-23:30,regular
4305056427,housenumber,296 ,addr
4305056427,street,Bleecker Street,addr
4305056427,amenity,bar,regular
4305056427,name,The Garret,regular
4305072305,amenity,bar,regular
4305072305,name,Arthur's Tavern,regular
4305075901,street,6th Avenue,addr
4305075901,amenity,theatre,regular
4305075901,name,IFC Center,regular
4305075901,wikidata,Q5970652,regular
4305075901,wikipedia,en:IFC Center,regular
4305816204,amenity,restaurant,regular
4305816204,name,Westville Chelsea,regular
4305819700,name,High Line,regular
4305819700,tourism,information,regular
4305819701,name,High Line,regular
4305819701,tourism,viewpoint,regular
4306306394,amenity,drinking_water,regular
4307308992,name,Hell's Kitchen Flea Market,regular
4307308992,opening_hours,Sa-Su 09:00-17:00,regular
4307308992,shop,clothes,regular
4307310996,name,Kalustyan's,regular
4307310996,shop,supermarket,regular
4307324291,craft,tailor,regular
4307324291,name,Barrio telas e indumentaria ,regular
4307338192,street,West 37th Street,addr
4307338192,craft,tailor,regular
4307338192,name,Mood Fabrics,regular
4308132589,postcode,10014,addr
4308132589,amenity,restaurant,regular
4308132589,name,Berimbau do Brasil,regular
4308132589,phone,+1 (212) 242-2606,regular
4310137730,housenumber,231,addr
4310137730,street,11th Avenue,addr
4310137730,name,Printed Matter Inc.,regular
4310137730,opening_hours,Mo-Su 11:00-19:00,regular
4310137730,shop,books,regular
4310271991,housenumber,90,addr
4310271991,postcode,10014,addr
4310271991,street,Bedford Street,addr
4310271991,amenity,restaurant,regular
4310271991,name,The Little Owl,regular
4310271991,opening_hours,Mo-Su 12:00-23:00,regular
4310271991,phone,+1 (212) 741-4695,regular
4310271991,website,http://thelittleowlnyc.com,regular
4310341489,housenumber,22,addr
4310341489,postcode,10014,addr
4310341489,street,9th Avenue,addr
4310341489,amenity,restaurant,regular
4310341489,cuisine,diner,regular
4310341489,name,Bill's Bar & Burger,regular
4310341489,opening_hours,Mo-Su 11:30-00:00,regular
4310341489,phone,+1 (212) 414-3003,regular
4310341489,website,http://www.billsbarandburger.com/,regular
4311338891,city,New York,addr
4311338891,housenumber,15,addr
4311338891,postcode,10036,addr
4311338891,street,West 46th Street,addr
4311338891,amenity,restaurant,regular
4311338891,cuisine,brazilian,regular
4311338891,name,Emporium Brasil Restaurant,regular
4311338891,opening_hours,Mo-Su 10:00-22:00,regular
4311338891,phone,+1 (212) 764-4646,regular
4311338891,website,http://emporiumbrasil.com/,regular
4311338893,postcode,10019,addr
4311338893,amenity,restaurant,regular
4311338893,cuisine,brazilian,regular
4311338893,name,Rice N Beans,regular
4311338893,opening_hours,Mo-Su 11:00-23:00,regular
4311338893,phone,+1 (212) 265-4444,regular
4311338893,website,http://www.ricenbeansnyc.com,regular
4311367189,housenumber,200,addr
4311367189,postcode,10010,addr
4311367189,street,5th Avenue,addr
4311367189,amenity,restaurant,regular
4311367189,cuisine,italian,regular
4311367189,name,Eataly,regular
4311367189,opening_hours,Mo-Su 09:00-23:00,regular
4311367189,phone,+1 (212) 229-2560,regular
4311367189,website,http://eataly.com,regular
4311426491,housenumber,980,addr
4311426491,postcode,10022,addr
4311426491,street,3rd Avenue,addr
4311426491,name,The Home Depot,regular
4311426491,opening_hours,Mo-Su 06:00-21:00,regular
4311426491,phone,+1 (212) 888-1512,regular
4311426491,shop,hardware,regular
4311426491,website,http://www.homedepot.com/l/Manhattan-59th-Street/NY/New-York/10022/6177,regular
4311478189,postcode,10017,addr
4311478189,amenity,bank,regular
4311478189,phone,+1 (212) 661-1064,contact
4311478189,website,http://www.pnc.com,contact
4311478189,name,PNC Bank,regular
4311478189,opening_hours,Mo-Sa 07:00-19:00,regular
4311478190,housenumber,369,addr
4311478190,postcode,10019,addr
4311478190,street,West 51st Street,addr
4311478190,amenity,restaurant,regular
4311478190,name,Arias Hell's Kitchen,regular
4311478190,opening_hours,Mo-Th 12:00-00:00; Fr 12:00-01:00; Sa 11:30-01:00; Su 11:30-00:00,regular
4311478190,phone,+1 (212) 541-9241,regular
4311478190,website,http://ariawinebar.com,regular
4311788367,city,New York,addr
4311788367,housenumber,137,addr
4311788367,postcode,10017,addr
4311788367,street,East 47th Street,addr
4311788368,city,New York,addr
4311788368,housenumber,139,addr
4311788368,postcode,10017,addr
4311788368,street,East 47th Street,addr
4311788369,city,New York,addr
4311788369,housenumber,141,addr
4311788369,postcode,10017,addr
4311788369,street,East 47th Street,addr
4311788370,city,New York,addr
4311788370,housenumber,277,addr
4311788370,postcode,10016,addr
4311788370,street,5th Avenue,addr
4311817490,amenity,hunting_stand,regular
4311817490,name,circle Tour circleline42. com ,regular
4314629228,city,New York City,addr
4314629228,housenumber,10,addr
4314629228,postcode,10001,addr
4314629228,state,NY,addr
4314629228,street,West 32nd Street,addr
4314629228,amenity,fast_food,regular
4314629228,description,Burger restaurant,regular
4314629228,name,Smashburger,regular
4314629228,phone,6466926445,regular
4315323189,amenity,bar,regular
4315323189,name,YAy,regular
4316033908,city,New York,addr
4316033908,housenumber,56,addr
4316033908,postcode,10003,addr
4316033908,state,NY,addr
4316033908,street,Irving Place,addr
4316033908,internet_access,wlan,regular
4316033908,name,The Inn at Irving Place,regular
4316033908,phone,+1 (212) 533-4600,regular
4316033908,rooms,12,regular
4316033908,tourism,hotel,regular
4316033908,website,www.innatirving.com,regular
4316044977,city,New York,addr
4316044977,housenumber,68,addr
4316044977,postcode,10003,addr
4316044977,state,NY,addr
4316044977,street,East 11th Street,addr
4316044977,amenity,car_rental,regular
4316044977,name,Avis Greenwich Village,regular
4316044977,operator,Avis,regular
4316095903,housenumber,123,addr
4316095903,name,Kalustyan's (spices and herbs),regular
4316095903,opening_hours,Mo-Sa 10:00-20:00; Su 11:00-19:00,regular
4316095903,phone,2126853451,regular
4316095903,shop,supermarket,regular
4316345593,amenity,restaurant,regular
4316345593,name,Brooklyn Diner - Time Square,regular
4316376191,amenity,restaurant,regular
4316376191,name,Joe's Shanghai,regular
4316376590,name,Obscura Antiques & Oddities,regular
